coverage_modelFreeScore,seqId,seq,semantic
4.922253980675602E-9,1637,19049105 -1 1174888 -1 1125315 -1 1713332 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
2.924141794897311E-9,2032,1201620 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Codeine' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,2302,1125315 -1 1125315 -1 1713332 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
0.0,1672,19121608 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
4.112104183932139E-7,2045,1174888 -1 1174888 -1 1124957 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Oxycodone' -1 'Acetaminophen' -1 -2 
2.2173828781045405E-7,2108,1125315 -1 1174888 -1 1124957 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Oxycodone' -1 'Acetaminophen' -1 -2 
1.9010578878869617E-7,2449,1125315 -1 1125315 1174888 -1 1742253 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 'Acetaminophen' -1 -2 
1.8434933456135324E-7,1882,1174888 -1 1174888 -1 1174888 -1 1551099 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Prednisone' -1 -2 
1.7575310692348322E-7,1884,1174888 -1 1551099 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Prednisone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.1339045872878673E-7,2441,1125315 -1 1125315 -1 1742253 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.916180366500185E-8,2642,1174888 -1 956874 -1 1125315 1174888 -1 956874 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
8.238976749468351E-8,2574,1125315 -1 1154343 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Albuterol' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
7.088665921733223E-8,1704,1174888 -1 956874 -1 1125315 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
6.252760043260614E-8,3027,1125315 -1 1125315 1174888 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
5.44575813013423E-8,2112,1125315 -1 1124957 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Oxycodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
5.404745814598427E-8,2800,1713332 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
5.2512386989878864E-8,2083,1125315 -1 1125315 -1 1174888 -1 1153013 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Promethazine' -1 -2 
4.143127446203423E-8,2552,1154343 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Albuterol' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.842630212886945E-8,1688,1174888 -1 19049105 -1 1174888 -1 956874 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
3.4090079821625206E-8,2077,1125315 -1 1174888 -1 1153013 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Promethazine' -1 'Acetaminophen' -1 -2 
3.2530198661158665E-8,2344,1174888 -1 1125315 -1 1174888 -1 1174888 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
3.026518847778121E-8,2410,1125315 -1 1125315 -1 1174888 -1 1734104 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
2.9996359542543725E-8,2290,1713332 -1 1713332 -1 1125315 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.933845755576815E-8,2003,1153664 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Propoxyphene' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.6859624493396003E-8,2283,1713332 -1 1125315 1174888 -1 1713332 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
2.6454609653925346E-8,1703,1174888 -1 956874 -1 19049105 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
2.6454609653925346E-8,1592,1174888 -1 19049105 -1 19049105 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
2.181385183382864E-8,2175,19049105 -1 1125315 1174888 -1 19049105 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
2.1182682522844318E-8,2187,1125315 -1 1174888 -1 19121608 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Influenza virus vaccine' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.5948839455565945E-8,2117,1124957 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Oxycodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5637241937923292E-8,2002,1174888 -1 1154343 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Albuterol' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.5596149881915647E-8,1693,1174888 -1 1125315 -1 19049105 -1 956874 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
1.4126262364351554E-8,2015,1153664 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Propoxyphene' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.1872861362814981E-8,2288,1713332 -1 1125315 -1 1125315 1174888 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
1.0171038619723086E-8,2434,1174888 -1 1125315 -1 1174888 -1 1125315 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
1.0171038619723086E-8,2306,1713332 -1 1125315 -1 1713332 -1 1125315 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
7.747486979318292E-9,1962,1539403 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Simvastatin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
6.662952497121284E-9,2500,1506270 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
4.54209938908607E-9,2670,956874 -1 956874 -1 1125315 -1 1125315 -1 956874 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
4.54209938908607E-9,2661,956874 -1 1125315 -1 1125315 -1 956874 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
4.54209938908607E-9,1903,956874 -1 1713332 -1 1174888 -1 1174888 -1  -2 ,'Furosemide' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.7816648877265339E-9,2393,1125315 -1 1125315 1174888 -1 1174888 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Levofloxacin' -1 -2 
1.7816648877265339E-9,2304,1125315 -1 1125315 -1 1125315 -1 1713332 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
1.7816648877265339E-9,2293,1125315 -1 1125315 1174888 -1 1713332 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
0.0,2503,1174888 -1 1506270 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
0.0,1802,1734104 -1 1734104 -1 1174888 -1 1125315 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
0.0,1674,19121608 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
3.689448407953447E-8,2242,1125315 -1 19049105 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.2855790851684937E-8,1918,1125315 -1 1174888 -1 1125315 -1 1551099 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Prednisone' -1 -2 
5.768908356081795E-8,2286,1125315 1174888 -1 1713332 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
2.924141794897311E-9,2089,1125315 -1 1125315 -1 1125315 -1 1201620 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Codeine' -1 -2 
4.536351164826141E-8,1700,19049105 -1 1174888 -1 956874 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
0.0,1680,19121608 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.346405004673313E-8,1798,1734104 -1 1125315 -1 1734104 -1 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
9.770350137568496E-8,2280,1713332 1759842 -1 1125315 -1 1125315 1174888 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.5211656204908805E-8,1989,1307046 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Metoprolol' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.2340513175640608E-8,2163,1125315 -1 903963 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Triamcinolone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.4242656241389136E-7,2260,1174888 -1 1125315 1174888 -1 1713332 1759842 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' 'Clavulanate' -1 -2 
1.5099202116079433E-8,1845,1174888 -1 1786621 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Cephalexin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.45050160338086E-7,1865,1174888 -1 1125315 -1 1797513 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Ciprofloxacin' -1 'Acetaminophen' -1 -2 
4.5366700885663224E-8,2181,19049105 -1 1125315 -1 19049105 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.5596149881915647E-8,1697,1174888 -1 1125315 -1 956874 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
1.851572058946062E-8,1881,1551099 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Prednisone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.179025910669856E-8,1648,19049105 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
4.54209938908607E-9,1669,1174888 -1 1174888 -1 1125315 -1 19121608 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
4.3880320892684935E-8,2655,1125315 -1 1125315 -1 956874 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1.2983487647109174E-7,1999,1174888 -1 1174888 -1 1174888 -1 1154343 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Albuterol' -1 -2 
1.6913004763839835E-7,2118,1174888 -1 1125315 -1 1125315 -1 1124957 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Oxycodone' -1 -2 
2.6859624493396003E-8,2268,1713332 -1 1174888 -1 1713332 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
0.0,2583,1153664 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Propoxyphene' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.0600489856776625E-8,1873,1174888 -1 1174888 -1 1125315 -1 1742253 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Levofloxacin' -1 -2 
2.6454609653925346E-8,1708,1174888 -1 19049105 -1 956874 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
1.5596149881915647E-8,1587,1174888 -1 1174888 -1 19049105 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
8.217673731857971E-8,1852,1125315 -1 1174888 -1 1174888 -1 1797513 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Ciprofloxacin' -1 -2 
7.747486979318292E-9,1675,1125315 -1 19121608 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
8.916180366500185E-8,2650,1125315 1174888 -1 956874 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
4.54209938908607E-9,1640,19049105 -1 1713332 -1 1174888 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,2269,1174888 -1 1125315 1174888 -1 1713332 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
4.173238530209649E-7,2055,1174888 -1 1125315 -1 1124957 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Oxycodone' -1 'Hydrocodone' -1 -2 
9.262723284697921E-8,1868,1174888 -1 1797513 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Ciprofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.830240972265297E-8,2135,1125315 -1 1149380 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'fluticasone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.6145213174823704E-8,2564,1125315 1174888 -1 1125315 -1 1154343 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Albuterol' -1 'Acetaminophen' -1 -2 
4.922253980675602E-9,2653,956874 -1 956874 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
5.768908356081795E-8,2270,1125315 1174888 -1 1713332 -1 1174888 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
2.50222474946365E-8,2403,1786621 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Cephalexin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.0158819912718738E-8,2245,956874 -1 19049105 -1 1125315 1174888 -1 1125315 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.1872861362814981E-8,2287,1713332 -1 1713332 -1 1125315 1174888 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,2299,1125315 -1 1125315 -1 1713332 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
2.409266680146097E-7,1894,1174888 -1 1174888 -1 1551099 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Prednisone' -1 'Acetaminophen' -1 -2 
4.922253980675602E-9,2527,1125315 -1 1506270 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Methylprednisolone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.220758668080926E-7,2572,1154343 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Albuterol' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.214092642367895E-8,2297,1713332 1759842 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
3.842630212886945E-8,1684,19049105 -1 1174888 -1 956874 -1 1174888 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
2.6859624493396003E-8,1875,1125315 -1 1174888 -1 1125315 -1 1759842 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Clavulanate' -1 -2 
1.262967395288875E-8,1860,1174888 -1 1174888 -1 1125315 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
4.54209938908607E-9,2657,1125315 -1 956874 -1 956874 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.54209938908607E-9,2592,1125315 -1 956874 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.924141794897311E-9,2453,1125315 -1 1125315 -1 1786621 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.1642719401966816E-7,2443,1125315 -1 1742253 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
8.217673731857971E-8,1837,1174888 -1 1174888 -1 1174888 -1 1797513 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Ciprofloxacin' -1 -2 
7.488161515905224E-8,2384,1742253 -1 1125315 1174888 -1 1125315 -1 1174888 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
5.2529773612551766E-8,1916,1551099 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Prednisone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
3.689448407953447E-8,1705,1174888 -1 19049105 -1 1125315 -1 956874 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1.9795037970278483E-8,2105,1124957 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Oxycodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.970866723338449E-8,2022,1125315 -1 1174888 -1 1153013 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Promethazine' -1 'Hydrocodone' -1 -2 
1.851462201090909E-8,2180,19049105 -1 19049105 -1 1125315 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.851462201090909E-8,1694,19049105 -1 1174888 -1 1125315 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1.7816648877265339E-9,2753,1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
1.7816648877265339E-9,2073,1153664 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Propoxyphene' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2.0342888560040657E-7,1892,1174888 -1 1551099 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Prednisone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.6034945001594674E-7,1851,1174888 -1 1125315 -1 1174888 -1 1797513 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Ciprofloxacin' -1 -2 
8.500663452841833E-8,2524,1125315 -1 1125315 -1 1551099 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Prednisone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
6.246820167977739E-8,2557,1125315 -1 1125315 1174888 -1 1174888 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Albuterol' -1 -2 
5.26759131762895E-8,2359,1174888 -1 1125315 -1 1174888 -1 1713332 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
5.26759131762895E-8,2298,1125315 -1 1713332 -1 1125315 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
3.495188883329447E-8,1686,1174888 -1 1174888 -1 19049105 -1 956874 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
2.179025910669856E-8,2485,1125315 -1 1125315 -1 1734104 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,2726,1125315 -1 1125315 1174888 -1 1125315 1174888 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
6.673665313938047E-9,2544,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
4.922253980675602E-9,2519,1125315 -1 1174888 -1 1506270 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.924141794897311E-9,2405,1125315 -1 1786621 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.7816648877265339E-9,2448,1125315 -1 1125315 -1 1125315 1174888 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 -2 
1.7816648877265339E-9,2300,1713332 -1 1125315 -1 1125315 -1 1125315 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
0.0,1676,19121608 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
4.173238530209649E-7,2111,1174888 -1 1125315 -1 1124957 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Oxycodone' -1 'Acetaminophen' -1 -2 
3.5357490979470487E-7,2780,1125315 1174888 -1 1125315 -1 956874 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.1482409522415583E-7,1840,1174888 -1 1174888 -1 1797513 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Ciprofloxacin' -1 'Hydrocodone' -1 -2 
1.707145302483349E-7,2053,1174888 -1 1174888 -1 1125315 -1 1124957 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Oxycodone' -1 -2 
8.449287999682142E-8,2802,1125315 1174888 -1 1713332 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
