support,seqId,seq,semantic
492,3890,1125315 -1 1125315 1174888 -1 1713332 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
492,3757,1125315 -1 1125315 1174888 -1 956874 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
492,3569,1125315 -1 1125315 -1 956874 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
492,3461,1125315 -1 1103314 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Tramadol' -1 'Hydrocodone' -1 -2 
492,3453,1125315 -1 986417 19049105 -1  -2 ,'Acetaminophen' -1 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 -2 
492,2796,1174888 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
492,2282,1174888 -1 1125315 -1 1506270 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Methylprednisolone' -1 'Hydrocodone' -1 -2 
492,2118,1174888 -1 956874 -1 956874 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
492,1848,1332418 -1 956874 -1  -2 ,'Amlodipine' -1 'Furosemide' -1 -2 
492,1833,1346823 -1 1125315 -1 1174888 -1  -2 ,'carvedilol' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
492,563,19049105 -1 1742253 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Levofloxacin' -1 'Potassium Chloride' -1 -2 
492,486,19049105 -1 1174888 -1 1506270 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
492,428,19049105 -1 1125315 -1 956874 -1 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
491,4836,1125315 1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
491,3518,1125315 -1 1361711 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Nitroglycerin' -1 'Acetaminophen' -1 -2 
491,3503,1125315 -1 1125315 1201620 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Codeine' -1 -2 
491,3304,1125315 -1 906780 -1  -2 ,'Acetaminophen' -1 'Metoclopramide' -1 -2 
491,3301,920458 -1 1125315 -1  -2 ,'Betamethasone' -1 'Acetaminophen' -1 -2 
491,2962,1174888 -1 1742253 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Levofloxacin' -1 'Potassium Chloride' -1 -2 
491,2893,1174888 -1 1742253 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Levofloxacin' -1 'Amoxicillin' -1 -2 
491,2621,1174888 -1 1174888 -1 1308216 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Lisinopril' -1 -2 
491,2505,1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
491,2330,1174888 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
491,1944,1307046 -1 1125315 1174888 -1 1125315 -1  -2 ,'Metoprolol' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
491,1710,1153664 -1 1506270 -1  -2 ,'Propoxyphene' -1 'Methylprednisolone' -1 -2 
491,1148,1734104 -1 1174888 -1 19049105 -1  -2 ,'Azithromycin' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
491,527,19049105 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
491,396,19049105 -1 1797513 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Ciprofloxacin' -1 'Acetaminophen' -1 -2 
491,159,1346823 -1 19121608 -1  -2 ,'carvedilol' -1 'Influenza virus vaccine' -1 -2 
490,5441,956874 -1 1125315 -1 1174888 -1 19049105 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
490,5408,956874 -1 1125315 -1 1307046 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Metoprolol' -1 -2 
490,5219,1124957 -1 1125315 -1 1125315 1174888 -1  -2 ,'Oxycodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
490,4941,1125315 1174888 -1 956874 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
490,4288,1125315 -1 1174888 -1 1174888 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
490,4189,1125315 -1 1174888 -1 1836430 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Sulfamethoxazole' -1 -2 
490,3984,1125315 -1 1125315 -1 1125315 -1 1713332 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
490,3707,1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
490,3122,1154343 -1 1154343 -1 19049105 -1  -2 ,'Albuterol' -1 'Albuterol' -1 'Potassium Chloride' -1 -2 
490,2036,1174888 -1 975125 -1  -2 ,'Hydrocodone' -1 'Hydrocortisone' -1 -2 
490,1744,1506270 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
490,1740,1506270 -1 1125315 -1 1734104 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
490,1130,1734104 -1 1154343 -1 1154343 -1  -2 ,'Azithromycin' -1 'Albuterol' -1 'Albuterol' -1 -2 
489,5567,956874 -1 19121608 -1 1174888 -1  -2 ,'Furosemide' -1 'Influenza virus vaccine' -1 'Hydrocodone' -1 -2 
489,5001,1125315 -1 1551099 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Prednisone' -1 'Potassium Chloride' -1 -2 
489,4211,1125315 -1 1174888 -1 1705674 1836430 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
489,4077,1125315 -1 1149380 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'fluticasone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
489,4005,1125315 -1 1125315 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
489,3874,1125315 -1 1125315 1174888 -1 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
489,3792,1125315 -1 1125315 1174888 -1 1125315 -1 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
489,3514,1125315 -1 1332418 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amlodipine' -1 'Acetaminophen' -1 -2 
489,3465,1125315 -1 1124957 -1 1124957 -1  -2 ,'Acetaminophen' -1 'Oxycodone' -1 'Oxycodone' -1 -2 
489,3248,1137529 -1 1137529 -1  -2 ,'salmeterol' -1 'salmeterol' -1 -2 
489,2899,1174888 -1 1713332 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Cephalexin' -1 -2 
489,2702,1174888 -1 1174888 -1 1174888 -1 1506270 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
489,2080,1174888 -1 903963 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Triamcinolone' -1 'Hydrocodone' -1 -2 
489,1946,1307046 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Metoprolol' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
489,1855,1125315 -1 1326303 -1  -2 ,'Acetaminophen' -1 'Digoxin' -1 -2 
489,1405,1713332 -1 1174888 -1 1786621 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
489,656,1124957 -1 1797513 -1  -2 ,'Oxycodone' -1 'Ciprofloxacin' -1 -2 
489,481,19049105 -1 1154343 -1 1174888 -1  -2 ,'Potassium Chloride' -1 'Albuterol' -1 'Hydrocodone' -1 -2 
488,5235,1112921 -1 956874 -1  -2 ,'Ipratropium' -1 'Furosemide' -1 -2 
488,4496,1125315 1174888 -1 19049105 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
488,4173,1125315 -1 1705674 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Trimethoprim' -1 'Hydrocodone' -1 -2 
488,3899,1125315 -1 1125315 -1 1125315 1153664 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Propoxyphene' -1 -2 
488,3625,1125315 -1 1125315 -1 1713332 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
488,3438,1125315 -1 967823 986417 19049105 -1  -2 ,'Acetaminophen' -1 'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 -2 
488,3239,1149380 -1 1137529 1149380 -1  -2 ,'fluticasone' -1 'salmeterol' 'fluticasone' -1 -2 
488,2927,1174888 -1 1713332 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
488,2705,1174888 -1 1174888 -1 1506270 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' -1 -2 
488,2630,1174888 -1 1174888 -1 1539403 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Simvastatin' -1 -2 
488,2619,1174888 -1 1174888 -1 1307046 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Metoprolol' -1 -2 
488,2537,1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
488,2361,1174888 -1 1125315 1174888 -1 956874 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
488,2029,997881 -1 1174888 -1  -2 ,'Clindamycin' -1 'Hydrocodone' -1 -2 
488,1654,1545958 -1 1174888 -1 1174888 -1  -2 ,'atorvastatin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
488,1604,1551099 -1 19049105 -1 1125315 -1  -2 ,'Prednisone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
488,1532,1705674 -1 1125315 -1 1125315 -1  -2 ,'Trimethoprim' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
488,1518,1713332 -1 19121608 -1 19121608 -1  -2 ,'Amoxicillin' -1 'Influenza virus vaccine' -1 'Influenza virus vaccine' -1 -2 
488,1452,1713332 -1 1742253 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Levofloxacin' -1 'Amoxicillin' -1 -2 
488,1110,1734104 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
488,578,19049105 -1 19049105 -1 956874 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
488,370,19049105 -1 1125315 1153664 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Propoxyphene' -1 -2 
488,196,19121608 -1 1713332 -1 1125315 -1  -2 ,'Influenza virus vaccine' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
488,109,1596914 -1  -2 ,'Insulin. Isophane. Human' -1 -2 
488,107,1551860 -1  -2 ,'Pravastatin' -1 -2 
487,5540,956874 -1 19049105 -1 1154343 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Albuterol' -1 -2 
487,4997,1125315 -1 1551099 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Prednisone' -1 'Azithromycin' -1 -2 
487,4497,1125315 1174888 -1 19049105 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
487,4197,1125315 -1 1174888 -1 19121608 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 -2 
487,3149,1125315 -1 1154332 -1  -2 ,'Acetaminophen' -1 'Pseudoephedrine' -1 -2 
487,2858,1174888 -1 1713332 -1 1506270 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Methylprednisolone' -1 -2 
487,1790,1125315 -1 1502905 -1  -2 ,'Acetaminophen' -1 'Insulin. Glargine. Human' -1 -2 
487,1761,1506270 -1 1174888 -1 1506270 -1  -2 ,'Methylprednisolone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
487,1707,1163944 -1 1506270 -1  -2 ,'Guaifenesin' -1 'Methylprednisolone' -1 -2 
487,1613,1551099 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Prednisone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
487,1505,1713332 1759842 -1 1174888 -1 1174888 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
487,1194,1716903 -1 1174888 -1  -2 ,'moxifloxacin' -1 'Hydrocodone' -1 -2 
486,5704,903963 -1 1174888 -1 1174888 -1  -2 ,'Triamcinolone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
486,4142,1125315 -1 1163944 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Guaifenesin' -1 'Hydrocodone' -1 -2 
486,3995,1125315 -1 1125315 -1 1125315 -1 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
486,3904,1125315 -1 1125315 -1 1153013 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Promethazine' -1 'Acetaminophen' -1 -2 
486,3610,1125315 -1 1125315 -1 1734104 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
486,3078,1154343 -1 1551099 -1 1125315 -1  -2 ,'Albuterol' -1 'Prednisone' -1 'Acetaminophen' -1 -2 
486,3039,1153664 -1 1154343 -1  -2 ,'Propoxyphene' -1 'Albuterol' -1 -2 
486,2848,1174888 -1 1174888 -1 956874 -1 956874 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 'Furosemide' -1 -2 
486,2833,1174888 -1 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
486,2674,1174888 -1 1174888 -1 1786621 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
486,2520,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
486,2408,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
486,2319,1174888 -1 1125315 -1 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
486,2293,1174888 -1 1125315 -1 1174888 -1 1154343 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Albuterol' -1 -2 
486,2235,1174888 -1 1125315 -1 1705674 1836430 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
486,2214,1174888 -1 1125315 -1 1836430 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Sulfamethoxazole' -1 -2 
486,1998,1177480 -1 1125315 1174888 -1  -2 ,'Ibuprofen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
486,1590,1551099 -1 1125315 -1 1154343 -1  -2 ,'Prednisone' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
485,5678,956874 19049105 -1 1125315 1174888 -1  -2 ,'Furosemide' 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
485,5033,1125315 -1 1713332 1759842 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' 'Clavulanate' -1 'Amoxicillin' -1 -2 
485,4940,1125315 1174888 -1 956874 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
485,4924,1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
485,4765,1125315 1174888 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
485,4324,1125315 -1 1174888 -1 1174888 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
485,3089,1154343 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Albuterol' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
485,2768,1174888 -1 1174888 -1 1125315 1174888 -1 956874 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
485,2278,1174888 -1 1125315 -1 1125315 -1 1551099 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Prednisone' -1 -2 
485,2015,1137529 -1 1174888 -1  -2 ,'salmeterol' -1 'Hydrocodone' -1 -2 
485,1982,1201620 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Codeine' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
485,1866,1322184 -1 956874 -1  -2 ,'clopidogrel' -1 'Furosemide' -1 -2 
485,1834,1346823 -1 1346823 -1 1125315 -1  -2 ,'carvedilol' -1 'carvedilol' -1 'Acetaminophen' -1 -2 
485,1703,1201620 -1 1506270 -1  -2 ,'Codeine' -1 'Methylprednisolone' -1 -2 
485,1589,1551099 -1 1154343 -1 1125315 -1  -2 ,'Prednisone' -1 'Albuterol' -1 'Acetaminophen' -1 -2 
485,1495,1713332 1759842 -1 1786621 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Cephalexin' -1 -2 
485,1355,1713332 -1 1125315 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
485,1218,1713332 -1 1332418 -1  -2 ,'Amoxicillin' -1 'Amlodipine' -1 -2 
485,1147,1734104 -1 19049105 -1 1174888 -1  -2 ,'Azithromycin' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
485,1014,1734104 -1 1346823 -1  -2 ,'Azithromycin' -1 'carvedilol' -1 -2 
485,902,1742253 -1 903963 -1  -2 ,'Levofloxacin' -1 'Triamcinolone' -1 -2 
485,449,19049105 -1 1125315 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
485,344,19049105 -1 956874 -1 1125315 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
485,187,19121608 -1 903963 -1  -2 ,'Influenza virus vaccine' -1 'Triamcinolone' -1 -2 
485,61,1154161 -1  -2 ,'montelukast' -1 -2 
484,5572,956874 -1 1174888 -1 1125315 -1 19049105 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
484,5340,956874 -1 956874 -1 1797513 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Ciprofloxacin' -1 -2 
484,5329,956874 -1 1551099 -1 956874 -1  -2 ,'Furosemide' -1 'Prednisone' -1 'Furosemide' -1 -2 
484,5107,1125315 -1 1734104 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
484,4926,1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
484,4750,1125315 1174888 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
484,4397,1125315 -1 1174888 -1 1125315 -1 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
484,2956,1174888 -1 1734104 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
484,2894,1174888 -1 1713332 -1 1742253 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Levofloxacin' -1 -2 
484,2703,1174888 -1 1174888 -1 1506270 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Methylprednisolone' -1 'Hydrocodone' -1 -2 
484,2244,1174888 -1 1125315 -1 1125315 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
484,2198,1174888 -1 1705674 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Trimethoprim' -1 'Acetaminophen' -1 -2 
484,2079,1174888 -1 1174888 -1 903963 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Triamcinolone' -1 -2 
484,1584,1551099 -1 1125315 -1 956874 -1  -2 ,'Prednisone' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
484,1439,1713332 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
484,1377,1713332 -1 1125315 -1 1125315 -1 1174888 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
484,877,1201620 -1 1742253 -1  -2 ,'Codeine' -1 'Levofloxacin' -1 -2 
484,832,1759842 -1 1125315 -1 1713332 -1  -2 ,'Clavulanate' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
484,536,19049105 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
484,317,19049105 -1 744740 -1  -2 ,'Potassium Chloride' -1 'zolpidem' -1 -2 
484,173,1153664 -1 19121608 -1  -2 ,'Propoxyphene' -1 'Influenza virus vaccine' -1 -2 
484,108,1560171 -1  -2 ,'Glipizide' -1 -2 
483,5597,956874 -1 1174888 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
483,5596,956874 -1 1174888 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
483,5341,956874 -1 956874 19049105 -1  -2 ,'Furosemide' -1 'Furosemide' 'Potassium Chloride' -1 -2 
483,5159,1125315 -1 19049105 -1 19049105 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
